wbType,wbParent,wbParentStart,wbLevel,wbStatus,wbExceptionType,wbFinalExec,wbStart,wbDurationSec,wbDurationHrs,wbHandleError,message,level,wbPath,wbKey,configError,optionalInfo
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:51,0.3457162,9.60322777777778E-05,Failed,Transaction Number 96. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,5260438fecc49b89ec1a84e4f5a6960b,False,No info
ProcessApps,Process,03/01/2018 16:25:51,4,Successful,,True,03/01/2018 16:25:51,0.7764339,0.000215954166666667,Rethrow,"TransactionNumber 96, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,5a91654c8a18dd5fee5067ba41330781,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:51,1.2013204,0.000333700111111111,Failed,Transaction Number 96. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,627c7b6991d20f6069eec2935525b5d0,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:52,0.3350742,9.33539444444444E-05,Failed,Transaction Number 97. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,6ede001c0c999c4e7da2fe286d61893a,False,No info
ProcessApps,Process,03/01/2018 16:25:53,4,Successful,,True,03/01/2018 16:25:53,0.6682224,0.000185895305555556,Rethrow,"TransactionNumber 97, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,631029717e3b7f9632bdf641511aecfb,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:53,1.1113427,0.000308706305555556,Failed,Transaction Number 97. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,cd59d3c5b26a7c9450f31e0a049db8db,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:54,0.343042,9.52894444444444E-05,Failed,Transaction Number 98. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,043ca5c3672a55ee7c1e337229ea3576,False,No info
ProcessApps,Process,03/01/2018 16:25:54,4,Successful,,True,03/01/2018 16:25:54,1.4147554,0.000392987611111111,Rethrow,"TransactionNumber 98, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,bc848576bfdf77bc1a147bd13102183c,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:54,1.8422623,0.000511739527777778,Failed,Transaction Number 98. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,6a720b8644a7eb098ea080a66e539ab0,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:56,0.3401981,9.44994722222222E-05,Failed,Transaction Number 99. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,01eed6ad95eabe50e3a0e6946c7ff7e0,False,No info
ProcessApps,Process,03/01/2018 16:25:56,4,Successful,,True,03/01/2018 16:25:56,0.613035,0.0001702875,Rethrow,"TransactionNumber 99, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,6766ae99e9409a88b59f9623935fdcd8,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:56,1.0310631,0.000286684777777778,Failed,Transaction Number 99. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,f1c37c61b0fd7f6b1dd365fcfae70384,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:57,0.3244919,9.04143055555556E-05,Failed,Transaction Number 100. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,f5f06abc57599f7adc6db56fd323066e,False,No info
ProcessApps,Process,03/01/2018 16:25:58,4,Successful,,True,03/01/2018 16:25:58,0.6514661,0.00018124125,Rethrow,"TransactionNumber 100, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Init|FirstRunTask|Process|ProcessApps,d7e5d54918c021e532222f92731cc329,False,No info
Process,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:58,1.0884696,0.000302630444444444,Failed,Transaction Number 100. Work Block Process successful,Info,MainTask|Init|FirstRunTask|Process,5ea8209a7f5b5a3aa9ebc3706f95dcd5,False,No info
GetData,FirstRunTask,03/01/2018 16:23:07,3,Successful,,True,03/01/2018 16:25:59,0.3339994,9.27776111111111E-05,Failed,Transaction Number 101. Work Block GetData successful,Info,MainTask|Init|FirstRunTask|GetData,115f493124bfad359a2e624c2575a2f7,False,No info
FirstRunTask,Init,03/01/2018 16:23:07,2,Successful,,True,03/01/2018 16:23:07,172.6109987,0.0479474996388889,Rethrow,Work Block FirstRunTask successful,Info,MainTask|Init|FirstRunTask,09c1262436566a3f8df5ee529d7f2d47,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:23:07,173.0590053,0.0480719459166667,Failed,Work Block Init successful,Info,MainTask|Init,5da4ed45ab9de7d09f43305ba3ae70b7,False,No info
Init,GetDataTask,03/01/2018 16:26:00,3,Successful,,True,03/01/2018 16:26:00,0.6389993,0.000177499805555556,Failed,Work Block Init successful,Info,MainTask|GetData|GetDataTask|Init,87fe21bfb5b4bc469ee44cf4adbab7b8,False,No info
GetData,GetDataTask,03/01/2018 16:26:00,3,Successful,,True,03/01/2018 16:26:01,0.3230006,8.97223888888889E-05,Failed,Transaction Number 1. Work Block GetData successful,Info,MainTask|GetData|GetDataTask|GetData,6e3f155043deba5820e05eb04d1c0b23,False,No info
GetDataTask,GetData,03/01/2018 16:26:00,2,Successful,,True,03/01/2018 16:26:00,1.8068363,0.00050217725,Rethrow,Work Block GetDataTask successful,Info,MainTask|GetData|GetDataTask,91b3b0355e629479305756c0087f5fac,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:00,2.6248114,0.000729392555555555,Failed,Transaction Number 1. Work Block GetData successful,Info,MainTask|GetData,6a62b6c1a48eac5f7e7a4aebdf521951,False,No info
ProcessApps,Process,03/01/2018 16:26:03,2,Failed,Exception,False,03/01/2018 16:26:05,0.8784285,0.000244007916666667,Rethrow,"TransactionNumber 1, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,975f0819a43286f15ef25b7b56dc24dd,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:26:03,3.6565194,0.00101569983333333,Failed,"Transaction Number 1. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,821dbc734d69393191c59c51f286d08f,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:07,0.4755545,0.000132376333333333,Failed,Work Block Init successful,Info,MainTask|Init,8d87ef2666865b554f913a711e9d1058,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:07,0.8447066,0.000234640722222222,Failed,Transaction Number 2. Work Block GetData successful,Info,MainTask|GetData,0b23063eaaf939e44769fca6bfab0792,False,No info
ProcessApps,Process,03/01/2018 16:26:08,2,Failed,Exception,False,03/01/2018 16:26:08,1.0260062,0.000285280194444444,Rethrow,"TransactionNumber 2, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,21e6603273b3067602ace5f0d27ebf0c,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:26:08,1.4910076,0.000414168777777778,Failed,"Transaction Number 2. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,104bdd50bc3a57bce6ed7160ed571188,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:10,0.4996213,0.000139060694444444,Failed,Work Block Init successful,Info,MainTask|Init,616d527948f3ea44a37c782ddf1ee6c1,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:10,0.998763,0.000277434166666667,Failed,Transaction Number 3. Work Block GetData successful,Info,MainTask|GetData,a3dc5c004b838c8f6c5c15670f67a9d6,False,No info
ProcessApps,Process,03/01/2018 16:26:11,2,Successful,,True,03/01/2018 16:26:11,0.8518458,0.0002369015,Rethrow,"TransactionNumber 3, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,c570c5be6ac364aee2af19e5facbf40c,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:11,1.3038774,0.000362188166666667,Failed,Transaction Number 3. Work Block Process successful,Info,MainTask|Process,41c55cef844330c4087e0f70dfb90359,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:12,0.783706,0.000217696111111111,Failed,Transaction Number 4. Work Block GetData successful,Info,MainTask|GetData,b79d582011538022d8c3b276863f4740,False,No info
ProcessApps,Process,03/01/2018 16:26:13,2,Failed,Exception,False,03/01/2018 16:26:13,0.9181307,0.000255313888888889,Rethrow,"TransactionNumber 4, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,add714818450f249a01ff39cc9cd6a39,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:26:13,1.3681645,0.000380323,Failed,"Transaction Number 4. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,540c7dfa1ab0b2a8ceb50502646b878b,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:15,0.4930608,0.000136961333333333,Failed,Work Block Init successful,Info,MainTask|Init,d8f2752a91f4f10274a123842a65768a,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:15,0.7259547,0.000201654083333333,Failed,Transaction Number 5. Work Block GetData successful,Info,MainTask|GetData,75fefd3765a65939c9899b8ff58c6e2b,False,No info
ProcessApps,Process,03/01/2018 16:26:16,2,Successful,,True,03/01/2018 16:26:16,0.6924822,0.000192356166666667,Rethrow,"TransactionNumber 5, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,4f0d3b51b82a7587331eeb360a94d4dd,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:16,1.1584807,0.000321800194444444,Failed,Transaction Number 5. Work Block Process successful,Info,MainTask|Process,686589b46533f978487ed49f77291cea,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:17,0.8824064,0.000245112888888889,Failed,Transaction Number 6. Work Block GetData successful,Info,MainTask|GetData,497e4da78ad65bfda73205d1c9fb169c,False,No info
ProcessApps,Process,03/01/2018 16:26:18,2,Failed,Exception,False,03/01/2018 16:26:18,0.8171341,0.000227259972222222,Rethrow,"TransactionNumber 6, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,f5e515e1a6607e61031565a4899bd030,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:26:18,1.3781302,0.000383092805555556,Failed,"Transaction Number 6. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,486183e10a9e4aa5919ddfe9e7def21e,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:19,0.5990002,0.000166388944444444,Failed,Work Block Init successful,Info,MainTask|Init,0b9b60c9f1dee59151bf3e37cc563e5c,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:20,0.9131539,0.000253653861111111,Failed,Transaction Number 7. Work Block GetData successful,Info,MainTask|GetData,0f499ad296989460a52ff27ac75e20bb,False,No info
ProcessApps,Process,03/01/2018 16:26:21,2,Successful,,True,03/01/2018 16:26:21,1.8363655,0.000510380277777778,Rethrow,"TransactionNumber 7, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,4f217db43cf5cbd2d898a796a409557a,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:21,2.371374,0.000658991527777778,Failed,Transaction Number 7. Work Block Process successful,Info,MainTask|Process,7d89f296f67d8633906b1f004eb58692,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:23,1.0970029,0.000304723027777778,Failed,Transaction Number 8. Work Block GetData successful,Info,MainTask|GetData,3a958e11e39e71f83043ba2c0b496276,False,No info
ProcessApps,Process,03/01/2018 16:26:24,2,Successful,,True,03/01/2018 16:26:24,0.7149333,0.000198592583333333,Rethrow,"TransactionNumber 8, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,6c953f5453a451076ceb3c74208b1f76,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:24,1.1879619,0.000329989416666667,Failed,Transaction Number 8. Work Block Process successful,Info,MainTask|Process,2066e4a14483c1765928f6e822b1a9d2,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:25,0.9321254,0.000258923722222222,Failed,Transaction Number 9. Work Block GetData successful,Info,MainTask|GetData,b68a40a0c8ddb2ae866b2bd250cec0f1,False,No info
ProcessApps,Process,03/01/2018 16:26:26,2,Successful,,True,03/01/2018 16:26:26,0.8530157,0.000237227388888889,Rethrow,"TransactionNumber 9, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,c5bbbd29c78f3e7baf6d47384251d44b,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:26,1.3030157,0.000361948805555556,Failed,Transaction Number 9. Work Block Process successful,Info,MainTask|Process,666d1ba5b574ec89a00855495f0b49dc,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:28,0.859506,0.000239029916666667,Failed,Transaction Number 10. Work Block GetData successful,Info,MainTask|GetData,1ab0c8e1ec31faae87bea73bb6d487e0,False,No info
ProcessApps,Process,03/01/2018 16:26:29,2,Successful,,True,03/01/2018 16:26:29,0.8028263,0.000223007305555556,Rethrow,"TransactionNumber 10, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,354e2306c41010b5cf0b38bffd852679,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:29,1.2886906,0.000358257083333333,Failed,Transaction Number 10. Work Block Process successful,Info,MainTask|Process,dc4ab7998b710e02447de4869cd2468d,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:30,0.8558751,0.000237743083333333,Failed,Transaction Number 11. Work Block GetData successful,Info,MainTask|GetData,91f49afbe84340fc6a7b2818804c0ef8,False,No info
ProcessApps,Process,03/01/2018 16:26:31,2,Successful,,True,03/01/2018 16:26:31,0.7153186,0.000198699611111111,Rethrow,"TransactionNumber 11, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,789b6d75fb5b0b87d7d57b5c3d026090,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:31,1.198306,0.000332862777777778,Failed,Transaction Number 11. Work Block Process successful,Info,MainTask|Process,df6bcd0539d454a63695e0718dac5e86,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:32,0.8120529,0.000225848027777778,Failed,Transaction Number 12. Work Block GetData successful,Info,MainTask|GetData,0d729c54dc1b572453901d1c120a9ed9,False,No info
ProcessApps,Process,03/01/2018 16:26:33,2,Successful,,True,03/01/2018 16:26:33,0.714252,0.000198680833333333,Rethrow,"TransactionNumber 12, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,d20e134f93824f6738859431366b505b,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:33,1.1852795,0.000329514055555556,Failed,Transaction Number 12. Work Block Process successful,Info,MainTask|Process,ebe54c4c76618e9a1b0ec3004f4d67c4,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:34,0.6740007,0.000187501083333333,Failed,Transaction Number 13. Work Block GetData successful,Info,MainTask|GetData,fc59d4fefcd2da5f60b86dc4dd4590ad,False,No info
ProcessApps,Process,03/01/2018 16:26:35,2,Failed,BusinessRuleException,True,03/01/2018 16:26:35,0.9123482,0.00025370725,Rethrow,"TransactionNumber 13, RetryNumber 0. Work Block ProcessApps failed with exception Simulated, BRE, specific message at Source System.Activities",Error,MainTask|Process|ProcessApps,0794eeb264efff2659a0232c57a6825e,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,BusinessRuleException,True,03/01/2018 16:26:35,1.3901636,0.000386156555555556,Failed,"Transaction Number 13. UiPath.Core.BusinessRuleException: Simulated, BRE, specific message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Error,MainTask|Process,b0e48777a8a1594c225f3cc55ad3b3c1,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:26:36,0.7827775,0.000217438194444444,Failed,Transaction Number 14. Work Block GetData successful,Info,MainTask|GetData,23789cc26ea09b09219b3ce20650de3d,False,No info
